frame_id,frame_index,filename,timestamp_sec,timestamp_ns,prev_timestamp_sec,prev_timestamp_ns,dt,imu_count,imu_used_steps,dr_x,dr_y,dr_z,dr_norm,dr_norm_deg,dq_w,dq_x,dq_y,dq_z,dv_x,dv_y,dv_z,dp_x,dp_y,dp_z,gyro_norm_mean,acc_norm_mean,imu_weight,imu_valid,imu_reason,imu_extrinsic_applied,imu_calibration_source,gyro_bias_x,gyro_bias_y,gyro_bias_z,acc_bias_x,acc_bias_y,acc_bias_z,gyro_noise_density,gyro_random_walk,accel_noise_density,accel_random_walk,rot_var,vel_var,pos_var,rot_info,vel_info,pos_info,R_cam_imu_00,R_cam_imu_01,R_cam_imu_02,R_cam_imu_10,R_cam_imu_11,R_cam_imu_12,R_cam_imu_20,R_cam_imu_21,R_cam_imu_22,integration_method
14,14,1413394882255760384.png,1413394882.255760431,1413394882255760384,1413394882.205760479,1413394882205760512,0.049999872,11,10,0.001118232021,-0.000481040352,0.004075440632,0.004253358558,0.243699494,0.999997738618,0.000559115589,-0.000240519995,0.002037718780,-0.006912829795,-0.461169033337,-0.168270385096,0.000139011609,-0.011557908050,-0.004251484535,0.119233033064,9.873629252842,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
15,15,1413394882305760512.png,1413394882.305760622,1413394882305760512,1413394882.255760431,1413394882255760384,0.050000128,11,10,0.001051360001,-0.000254840239,0.004011417918,0.004154729246,0.238048451,0.999997842279,0.000525679622,-0.000127420028,0.002005707516,-0.015430137281,-0.457089168760,-0.168606943249,-0.000015937748,-0.011536461028,-0.004230032174,0.109730713442,9.799302761466,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
16,16,1413394882355760384.png,1413394882.355760336,1413394882355760384,1413394882.305760622,1413394882305760512,0.049999872,11,10,0.001269346479,-0.000469977539,0.004199432837,0.004412182626,0.252799443,0.999997566582,0.000634672724,-0.000234988579,0.002099714715,-0.008784793284,-0.460331240114,-0.169064852075,0.000207973552,-0.011522898874,-0.004205789181,0.111977482865,9.846006918630,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
17,17,1413394882405760512.png,1413394882.405760527,1413394882405760512,1413394882.355760336,1413394882355760384,0.050000128,11,10,0.001107214537,-0.000126205159,0.004060583824,0.004210723544,0.241256688,0.999997783727,0.000553606860,-0.000063102533,0.002030290412,-0.008194455457,-0.457955505722,-0.166616296287,0.000038753803,-0.011407557488,-0.004191693939,0.090130528774,9.756035126130,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
18,18,1413394882455760384.png,1413394882.455760479,1413394882455760384,1413394882.405760527,1413394882405760512,0.049999872,11,10,0.001275397103,-0.000331432330,0.004095143484,0.004301939716,0.246482989,0.999997686665,0.000637698060,-0.000165716037,0.002047570163,-0.011465891383,-0.459292301177,-0.165392785263,-0.000152387490,-0.011506595316,-0.004144821326,0.090951146734,9.772029782467,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
19,19,1413394882505760512.png,1413394882.505760431,1413394882505760512,1413394882.455760479,1413394882455760384,0.050000128,11,10,0.001044950349,-0.000494125014,0.003846470380,0.004016393301,0.230122385,0.999997983574,0.000522474823,-0.000247062341,0.001923233897,-0.015511127566,-0.461829808732,-0.166233698411,-0.000258409164,-0.011568195174,-0.004178496780,0.085725562728,9.827646453616,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
20,20,1413394882555760384.png,1413394882.555760384,1413394882555760384,1413394882.505760431,1413394882505760512,0.049999872,11,10,0.000993227962,-0.000870048655,0.004223582914,0.004425171079,0.253543626,0.999997552234,0.000496613576,-0.000435023973,0.002111789734,-0.020611779691,-0.457675886618,-0.166154245228,-0.000131043213,-0.011391253275,-0.004199857725,0.118363749760,9.800875695785,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
21,21,1413394882605760512.png,1413394882.605760574,1413394882605760512,1413394882.555760384,1413394882555760384,0.050000128,11,10,0.001241171153,0.000135825211,0.004102573240,0.004288363501,0.245705130,0.999997701243,0.000620585101,0.000067912554,0.002051285048,-0.001304098274,-0.461897099836,-0.166040165007,0.000317799051,-0.011528905888,-0.004226255811,0.117382611360,9.897460092591,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
22,22,1413394882655760384.png,1413394882.655760288,1413394882655760384,1413394882.605760574,1413394882605760512,0.049999872,11,10,0.001032013497,-0.000059780728,0.003887136127,0.004022244754,0.230457649,0.999997977694,0.000516006401,-0.000029890344,0.001943566753,-0.011098801763,-0.460119120008,-0.167544331146,-0.000205764065,-0.011468407689,-0.004180914504,0.089549437861,9.808409114493,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
23,23,1413394882705760512.png,1413394882.705760479,1413394882705760512,1413394882.655760288,1413394882655760384,0.050000128,11,10,0.001356483835,-0.000151734606,0.004076513659,0.004298957478,0.246312120,0.999997689871,0.000678241395,-0.000075867245,0.002038255260,-0.011898306239,-0.461127637954,-0.167465777572,-0.000275669116,-0.011506554079,-0.004183779250,0.092369017001,9.826075940962,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
24,24,1413394882755760384.png,1413394882.755760431,1413394882755760384,1413394882.705760479,1413394882705760512,0.049999872,11,10,0.001200608165,-0.000241584524,0.004089633364,0.004269065952,0.244599462,0.999997721885,0.000600303627,-0.000120792170,0.002044815129,-0.010628006105,-0.458827366374,-0.166423790652,-0.000297477281,-0.011445007405,-0.004123517471,0.090630937453,9.771436870138,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
25,25,1413394882805760512.png,1413394882.805760622,1413394882805760512,1413394882.755760431,1413394882755760384,0.050000128,11,10,0.001089286702,-0.000137221524,0.004083508815,0.004228524507,0.242276608,0.999997764948,0.000544642945,-0.000068610711,0.002041752886,-0.010788291958,-0.457695984845,-0.167208931330,-0.000321384125,-0.011404221375,-0.004185297806,0.090886653152,9.758851780417,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
26,26,1413394882855760384.png,1413394882.855760336,1413394882855760384,1413394882.805760622,1413394882805760512,0.049999872,11,10,0.001142216891,-0.000175531587,0.004307077224,0.004459415318,0.255505677,0.999997514203,0.000571107972,-0.000087765721,0.002153536828,-0.011664929484,-0.460481055499,-0.166247793545,-0.000458241896,-0.011533052352,-0.004176270916,0.095830369086,9.804545249900,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
27,27,1413394882905760512.png,1413394882.905760527,1413394882905760512,1413394882.855760336,1413394882855760384,0.050000128,11,10,0.001239607823,-0.000032860904,0.004019160678,0.004206109835,0.240992342,0.999997788581,0.000619803455,-0.000016430440,0.002009578857,-0.013445619161,-0.460225935631,-0.168293222136,-0.000489884279,-0.011483609388,-0.004183656809,0.088061491856,9.810226098511,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
28,28,1413394882955760384.png,1413394882.955760479,1413394882955760384,1413394882.905760527,1413394882905760512,0.049999872,11,10,0.001118861643,-0.000144484234,0.004127442871,0.004278844671,0.245159741,0.999997711437,0.000559430395,-0.000072242062,0.002063719861,-0.016537016389,-0.458391880853,-0.165525146491,-0.000524779866,-0.011453154455,-0.004134460094,0.087652482455,9.756845338512,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
29,29,1413394883005760512.png,1413394883.005760431,1413394883005760512,1413394882.955760479,1413394882955760384,0.050000128,11,10,0.001047496863,-0.000287526320,0.004137731400,0.004277936676,0.245107717,0.999997712408,0.000523748032,-0.000143763050,0.002068864123,-0.013367108684,-0.459692923304,-0.165712773986,-0.000333033508,-0.011499341964,-0.004147187983,0.085966414914,9.777996509397,0.001000000,1,ok,1,cli_imu_to_cam_rotation,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-0.020945481037,0.999725786655,-0.010470831923,-0.997335729624,-0.021625100986,-0.069669199955,-0.069876528529,0.008983679889,0.997515195000,boundary_interp_midpoint_so3
